0.57576761	0.83369179	0.03820985	0.64144609	0.68848406	0.71799426	0.60339509	0.47046265	0.73617010	0.65492290	0.44322821	0.08786828	0.31347743	0.83766640	0.25044057	0.64704188	0.82445990	0.46787282	0.86697167	0.22626701	0.37292973	0.95566677	0.47881316	0.43492825	0.45489531	0.37158614	0.37987450	0.25646532	0.24100109	0.40331912	0.83938632	0.59499574	0.28108237	0.07499280	0.40270035	0.54790111	0.36243463	0.07658892	0.81355084	0.28742111	0.66125167	0.35002888	0.95533267	0.15475514	0.85932871	0.54831247	0.19896131	0.09628842	0.03371165	0.69015130	0.16261662	0.85426992	0.61709087	0.85319575	0.07798408	0.56420029	0.96127004	0.39972303	0.37229041	0.94492947	0.47313199	0.86218653	0.27216506	0.36647641	0.76191430	0.67176319	0.09211681	0.44988793	0.23892626	0.71323180	0.40381569	0.81356443	0.13288285	0.97816521	0.38497048	0.17638534	0.26240177	0.01327730	0.54955188	0.93103057	0.42643252	0.90007791	0.70858881	0.00232478	0.78130517	0.79410238	0.65152232	0.97574098	0.14385586	0.66599464	0.57094296	0.45528066	0.15491759	0.13571202	0.62590355	0.86171552	0.48721270	0.60535245	0.67246649	0.53081231	0.47687028	0.45475991	0.26809053	0.49059786	0.90970400	0.99780046	0.18933648	0.36959032	0.19913751	0.60481824	0.00626724	0.19771504	0.10015445	0.00792191	0.09447562	0.84899619	0.70332047	0.32066282	0.24503262	0.94356100	0.31230373	0.61879251	0.54579144	0.36625702	0.31742572	0.62952520	0.62211553	0.87377741	0.66346721	0.49922966	0.65120872	0.80937253	0.63084523	0.22074630	0.50070461	0.10833408	0.94285493	0.23574656	0.09236987	0.47517400	0.19727866	0.38622641	0.03836868	0.36970655	0.44054722	0.03724441	0.60006227	0.08941770	0.26511437	0.41229528	0.39003464	0.36347017	0.66883658	0.97188586	0.30979259	0.32271699	0.33995158	0.23130087	0.45723282	0.41087626	0.63307431	0.96396955	0.64814653	0.54357296	0.46731229	0.78245782	0.00406942	0.66877725	0.93799235	0.95352032	0.61764039	0.46630776	0.77763844	0.56563981	0.11335672	0.21488457	0.76721941	0.04767891	0.45993004	0.92339981	0.66882354	0.52913973	0.63553365	0.48238713	0.60866893	0.77313240	0.34183162	0.65415840	0.03819052	0.98788278	0.81043822	0.91778417	0.30285132	0.37152246	0.02786264	0.53767554	0.41281392	0.95175334	0.97367112	0.70769498	0.49006005
0.32700561	0.55095022	0.20369554	0.33644136	0.37738280	0.83996154	0.93052958	0.05569678	0.62455997	0.68880522	0.78128361	0.52387858	0.32322387	0.61511139	0.27065044	0.55235653	0.52505476	0.50250028	0.93604018	0.10450467	0.07745499	0.30460099	0.59121395	0.53447587	0.24408289	0.77056982	0.32060181	0.93657764	0.37312724	0.50930412	0.58637717	0.91736571	0.29904575	0.71751099	0.91049136	0.40295438	0.57054086	0.30027419	0.55713262	0.67126139	0.51924233	0.64316665	0.83956753	0.72947421	0.92467315	0.45916073	0.68131746	0.01748409	0.57024960	0.56359904	0.71685337	0.33258155	0.13261266	0.71997032	0.70177705	0.82279443	0.58609574	0.99012864	0.29930089	0.42135688	0.49826362	0.40066126	0.27375782	0.47910738	0.46417672	0.27375917	0.29258214	0.79296695	0.85010012	0.82438865	0.84090727	0.24497170	0.19339431	0.03945581	0.61424778	0.07831930	0.34625289	0.34659140	0.93593110	0.27234859	0.22258087	0.29482962	0.94584804	0.03345331	0.35604099	0.93496714	0.00907011	0.09171223	0.97128466	0.75409554	0.21030229	0.87476707	0.44629355	0.79812729	0.55760466	0.49122639	0.79361486	0.36987420	0.67296677	0.99843505	0.51373772	0.69620392	0.20490074	0.99222315	0.16229303	0.82061323	0.87576877	0.00051033	0.89680195	0.77610674	0.47416887	0.73997053	0.68719811	0.50484137	0.85026822	0.04969711	0.49537053	0.84885572	0.01963479	0.77331661	0.32947408	0.63987041	0.28879788	0.57757556	0.40865038	0.51391266	0.84549313	0.61177274	0.02467771	0.90176442	0.53110894	0.38621684	0.28718423	0.88045887	0.83143112	0.42433127	0.57774194	0.23588323	0.25242247	0.42359100	0.88127034	0.84402649	0.03259856	0.94610196	0.74367053	0.60466081	0.88744643	0.71474997	0.13684740	0.12474208	0.23022990	0.77154386	0.43835097	0.39801536	0.53133995	0.24831573	0.51131430	0.78133309	0.42953030	0.14267712	0.02380375	0.67311166	0.10757482	0.22389949	0.45137213	0.37911934	0.51742112	0.89129076	0.27811696	0.44082532	0.13425378	0.06863161	0.34757787	0.13420037	0.77764321	0.99613602	0.50202836	0.90332380	0.83947232	0.61228563	0.50247229	0.66938283	0.45476306	0.84312980	0.23198798	0.08818268	0.15881194	0.57650347	0.55078268	0.46306260	0.82569988	0.56021705	0.12889727	0.20964754	0.40937257	0.67714752	0.20630934	0.52997625	0.15345201	0.85557665	0.92408282
0.50641925	0.27949030	0.17876251	0.88774196	0.84703977	0.18472395	0.17853406	0.01043783	0.17829481	0.64788312	0.89151636	0.18516318	0.75242440	0.11218215	0.50013300	0.59108217	0.45475780	0.53289366	0.70550519	0.70821511	0.60187636	0.80002181	0.42235366	0.56103994	0.13710423	0.31926950	0.24193406	0.15452648	0.23460762	0.38614216	0.66708472	0.45634662	0.80888437	0.12485876	0.98207443	0.33726831	0.34671445	0.40973438	0.03257909	0.97295192	0.57759044	0.44312329	0.05804735	0.91397189	0.85962789	0.31142877	0.51624771	0.22288204	0.25294284	0.40635880	0.87678278	0.41988015	0.71233631	0.57626936	0.77954495	0.77068191	0.38396216	0.96885663	0.59938847	0.73487363	0.76419809	0.08910629	0.27806443	0.80716198	0.52457164	0.62141501	0.17679232	0.04012076	0.06870156	0.03505205	0.07583162	0.89146293	0.49194839	0.75635781	0.42889629	0.19981419	0.03581566	0.45791065	0.97444195	0.64807092	0.17164456	0.66975704	0.83625674	0.85604488	0.31679940	0.21701764	0.48122409	0.62771162	0.43084898	0.08243931	0.87525989	0.46225491	0.00723483	0.65437023	0.45181673	0.59516315	0.23201104	0.99047397	0.90286805	0.53983957	0.17362401	0.48266208	0.06459744	0.62077201	0.83355796	0.39435536	0.91604088	0.95034837	0.84180598	0.97415346	0.06912654	0.57277761	0.96407988	0.00179890	0.63997777	0.53636811	0.12486746	0.05988717	0.57480612	0.95472457	0.24415311	0.03738371	0.10971834	0.37199850	0.03000137	0.43427461	0.03815048	0.47284760	0.98172713	0.92221324	0.63892196	0.53075615	0.19169850	0.09689391	0.68683987	0.98139606	0.04996035	0.36862466	0.87662093	0.03946225	0.79871635	0.07593918	0.57275615	0.81378373	0.87834581	0.41524640	0.39965566	0.47306483	0.42977113	0.72194986	0.34017625	0.65042087	0.18639183	0.33096694	0.46856394	0.98126628	0.74404594	0.45007515	0.89650196	0.17539197	0.86651873	0.69724852	0.68292205	0.20341496	0.01872657	0.68257785	0.00465009	0.02016400	0.37805959	0.77819239	0.97943448	0.42257728	0.63913983	0.88935440	0.34942225	0.06052467	0.72159960	0.79565661	0.83128144	0.54953610	0.62843225	0.75491668	0.20369022	0.09922196	0.70690614	0.16566556	0.75398962	0.96370806	0.75792290	0.03939678	0.61731594	0.55962499	0.81400853	0.85118464	0.98269900	0.67070695	0.58073173	0.07721041	0.78996749	0.52451561	0.62797037
0.30318051	0.99326566	0.21656837	0.49500440	0.34747391	0.51365670	0.15831678	0.45090894	0.20643821	0.24505074	0.17155946	0.43706109	0.49028885	0.91065248	0.67685860	0.73047776	0.11602771	0.02607785	0.31880793	0.11625811	0.78364517	0.88960944	0.30494165	0.94369838	0.27594199	0.58920561	0.90103779	0.40270550	0.60915959	0.78291722	0.97678842	0.60068305	0.76091544	0.75343135	0.28378864	0.42420820	0.31916401	0.94633552	0.51704133	0.59316944	0.17945179	0.15352567	0.96853201	0.69287842	0.99653152	0.16483679	0.35318653	0.02427561	0.66897099	0.39601599	0.31581678	0.15877917	0.33774934	0.01227421	0.83805226	0.17291975	0.73245838	0.49170643	0.00998313	0.60776523	0.19544833	0.05003634	0.37242337	0.04624331	0.82097722	0.78152757	0.63586354	0.87226308	0.51661866	0.19419643	0.63523871	0.91880349	0.19246682	0.74722882	0.14217722	0.50471947	0.02506309	0.36106912	0.72618777	0.35695647	0.23677287	0.32230163	0.64070920	0.65172009	0.51520820	0.81741072	0.35487294	0.51880950	0.46370224	0.33253911	0.00625598	0.07532565	0.47258242	0.00707005	0.24057364	0.95387106	0.20854964	0.23102592	0.67407842	0.60207360	0.35237528	0.87936068	0.26916760	0.41135774	0.63594251	0.98907829	0.81490465	0.97280086	0.53841076	0.97154605	0.41019545	0.53127833	0.07797101	0.32829706	0.65770255	0.41944475	0.26665516	0.69218645	0.54830409	0.41837276	0.49961593	0.44822307	0.15928100	0.93915575	0.80041252	0.08828198	0.35171651	0.05916936	0.79200617	0.18476508	0.11806168	0.93759677	0.12981226	0.40149560	0.73910095	0.66566826	0.05028730	0.05070941	0.27524953	0.62399427	0.34583204	0.09970487	0.75261871	0.60790188	0.39035299	0.09019931	0.19273372	0.02903073	0.20881639	0.17340385	0.14841544	0.39727196	0.90004806	0.94833403	0.20669364	0.50649796	0.28894734	0.44455255	0.89053333	0.39567599	0.90624776	0.23941599	0.11393811	0.55270922	0.80131161	0.05752623	0.91259177	0.83034706	0.67471056	0.46537826	0.61753981	0.50913856	0.56385191	0.12629607	0.94999983	0.93190004	0.33042181	0.23015820	0.10611738	0.71452392	0.82965074	0.88618279	0.08488877	0.72956213	0.93942720	0.45549215	0.79581584	0.03041280	0.46719461	0.18348562	0.07325670	0.31816340	0.81576718	0.61032785	0.75797728	0.06080661	0.91828108	0.47075573	0.31033935	0.43517661	0.44674552
0.36653861	0.72776832	0.82615716	0.68449653	0.99366735	0.06147801	0.38957808	0.28840188	0.82772083	0.58051941	0.23469790	0.73478758	0.65891318	0.89894008	0.55989560	0.54485633	0.62670671	0.36830197	0.13940198	0.52231374	0.44540640	0.29390234	0.18220158	0.55067951	0.85610454	0.09906623	0.81637380	0.23310117	0.03390945	0.42649724	0.69736803	0.07409066	0.39780195	0.67518295	0.43068610	0.46306987	0.75242678	0.05242673	0.68806010	0.35658674	0.93424358	0.82947214	0.77163691	0.33360297	0.52789031	0.08152035	0.86890064	0.98767489	0.68727679	0.29265116	0.71645253	0.95280694	0.25098939	0.62203083	0.03189425	0.97892182	0.32208357	0.63862473	0.58941306	0.61088697	0.20156632	0.95012594	0.54808623	0.57126887	0.90763269	0.79927136	0.48801302	0.07623832	0.69477938	0.68193788	0.46558285	0.25881428	0.30153386	0.39083634	0.12391107	0.74602566	0.74330072	0.34289702	0.81433734	0.01636064	0.62110302	0.23709125	0.38173163	0.08740375	0.70116306	0.76336054	0.99155008	0.88031357	0.71362021	0.13044366	0.45654762	0.51151146	0.85569232	0.55483041	0.21734592	0.80338346	0.51304784	0.90190727	0.62971324	0.45302078	0.63273252	0.74563517	0.87875687	0.90076049	0.14533986	0.21017679	0.31745026	0.52706875	0.73837315	0.31017375	0.58836669	0.04338594	0.91038164	0.95692429	0.09438698	0.46727926	0.47177437	0.25157608	0.42539334	0.36254572	0.71338000	0.63635978	0.87771552	0.74162640	0.97570639	0.14729997	0.26003653	0.34683950	0.20791398	0.26846462	0.83676140	0.94469590	0.66872112	0.78714566	0.94926889	0.98480247	0.48229949	0.47860840	0.63355587	0.65666953	0.99937786	0.77545139	0.14319425	0.55958709	0.89009714	0.62611006	0.56721449	0.36331900	0.57895728	0.00911957	0.29116151	0.90699545	0.93069196	0.88937979	0.34442774	0.68433460	0.93347204	0.81835010	0.92452867	0.52076510	0.93212914	0.82269196	0.05515600	0.72383985	0.21206737	0.51289840	0.03030071	0.54588844	0.60274292	0.70415311	0.21174570	0.05962349	0.46303190	0.54071280	0.46365545	0.45575097	0.81640078	0.33620850	0.41660494	0.42738265	0.63673750	0.94771344	0.57913279	0.66902286	0.60624273	0.51547691	0.16708900	0.52462535	0.13653881	0.47434371	0.30657179	0.60098427	0.01025791	0.02747976	0.17366069	0.68231363	0.24253969	0.43065830	0.92993066	0.05489853	0.97229705
0.34303741	0.20566679	0.99823153	0.10436501	0.60200543	0.98408213	0.39056306	0.62826401	0.89523084	0.91479252	0.38563090	0.03777930	0.44419426	0.59754363	0.56519272	0.50717121	0.95987629	0.96360321	0.98904693	0.89199691	0.14605188	0.03253004	0.43761047	0.85606898	0.15463275	0.68256117	0.46079543	0.50190015	0.92803098	0.96319678	0.51531201	0.78432092	0.27919118	0.02658589	0.53559716	0.33918394	0.37171762	0.61988062	0.50558436	0.49760428	0.31086095	0.49010907	0.60844868	0.95890662	0.58434288	0.48878507	0.07308071	0.68834472	0.88288038	0.13467675	0.55261477	0.09263522	0.76600400	0.94374984	0.24399372	0.35460526	0.04717712	0.04275520	0.40688510	0.65027681	0.20750528	0.85662057	0.46755833	0.06885707	0.44848217	0.29350926	0.12376134	0.05549756	0.56449143	0.25585357	0.89535062	0.68260866	0.69222638	0.41829881	0.92616758	0.82997185	0.69426268	0.68170640	0.12146368	0.45303567	0.13210129	0.01974672	0.81970880	0.30772545	0.61957182	0.77727157	0.03507263	0.02969047	0.42729314	0.78176094	0.00157276	0.95067881	0.03890827	0.97099740	0.50697349	0.30248727	0.25137644	0.48295707	0.03666768	0.42925591	0.70927045	0.47919693	0.78067453	0.72880224	0.56490713	0.86158558	0.98280693	0.72621218	0.18242457	0.45461620	0.08891094	0.62310095	0.01466122	0.97194704	0.37078316	0.68851951	0.18878686	0.44213038	0.50154472	0.78062295	0.18178950	0.64860880	0.88505200	0.66637110	0.68940600	0.28981694	0.19297868	0.74292978	0.62164051	0.09756583	0.77293419	0.10572870	0.09735171	0.54487699	0.63380763	0.74176621	0.94557023	0.28596839	0.24824442	0.88102737	0.89220768	0.12061517	0.88703154	0.26332195	0.55881440	0.13737425	0.37702810	0.94626791	0.72061070	0.25972870	0.92362958	0.64785604	0.72349833	0.96892348	0.47798366	0.40006848	0.14744322	0.55245386	0.71615319	0.67928585	0.73871916	0.70616082	0.48077978	0.56880856	0.69452569	0.73553968	0.82460938	0.65035711	0.79711656	0.90006247	0.75926612	0.65789532	0.17466750	0.40936577	0.17472256	0.21779210	0.79861078	0.38756003	0.88646398	0.96140962	0.47315956	0.60404186	0.64533121	0.27899556	0.51261087	0.49683979	0.48400538	0.77088000	0.04248494	0.10853635	0.33576352	0.28764307	0.96434950	0.07747077	0.69810854	0.88139810	0.35189581	0.33184013	0.76963436	0.93834995	0.66675338
0.46780141	0.25210728	0.55236107	0.82283589	0.56600971	0.77051925	0.43757686	0.53806767	0.05388710	0.32228544	0.41994926	0.05912315	0.61849263	0.90899414	0.72591309	0.51292720	0.68393718	0.06561401	0.48120961	0.90985582	0.17256921	0.61875999	0.94468520	0.67657542	0.06540299	0.45742519	0.98037662	0.56075301	0.38791611	0.49416371	0.14150467	0.35525342	0.92131036	0.72979881	0.30720564	0.32179804	0.58380335	0.65026253	0.29592740	0.36114102	0.88215379	0.37803437	0.33532596	0.39137771	0.39552104	0.14645861	0.94723956	0.08297886	0.19838820	0.45791828	0.50512068	0.64426091	0.61495691	0.70398187	0.75706840	0.29820760	0.71443248	0.27201397	0.55382347	0.03219944	0.15724117	0.89752182	0.73970005	0.46266279	0.86050890	0.08563790	0.93631648	0.61127279	0.96154636	0.05400559	0.88084779	0.67902080	0.65370751	0.94722901	0.40716073	0.91991901	0.52342918	0.83268754	0.05194804	0.99031286	0.13712647	0.38561213	0.71913852	0.45910166	0.01652465	0.37634604	0.62186586	0.96714578	0.86486561	0.29256802	0.30817285	0.49064730	0.35588410	0.37966343	0.16171276	0.99663805	0.41367197	0.95227328	0.83804621	0.62297503	0.90507264	0.51201401	0.04046988	0.28367893	0.04384996	0.51992354	0.21704545	0.78805206	0.79283352	0.56625695	0.22788387	0.35417179	0.48604662	0.38851206	0.98904657	0.00213141	0.87524525	0.47018747	0.68168323	0.62050809	0.61114611	0.63391566	0.94231891	0.37301251	0.47348896	0.87524161	0.16311629	0.10931973	0.90368289	0.95441958	0.40196035	0.10914677	0.18946403	0.83492322	0.82122949	0.45503037	0.12512169	0.66152221	0.18594726	0.28430465	0.31646430	0.32067878	0.17040982	0.72424182	0.96746214	0.72957264	0.67923560	0.46955703	0.64008595	0.47520195	0.32162548	0.54012463	0.87032975	0.84739628	0.17228040	0.46280412	0.06483124	0.62091035	0.38551298	0.06244860	0.57337464	0.66803302	0.67048282	0.85824612	0.09050686	0.05956895	0.65553808	0.57747478	0.98913382	0.45193891	0.62052323	0.63470653	0.30478438	0.07388991	0.68138255	0.99422865	0.14913954	0.60740600	0.51554971	0.86804618	0.45387813	0.09273140	0.15990086	0.69225451	0.60032255	0.22517491	0.68886588	0.07380261	0.04347632	0.95223431	0.12669555	0.29687628	0.38314946	0.56147662	0.98365031	0.94714637	0.89203528	0.97934272	0.95130625	0.61890507	0.54825253
0.28439773	0.73186241	0.77884584	0.73069864	0.82586110	0.76757625	0.49813154	0.24508337	0.36582096	0.91118411	0.39572036	0.55766530	0.94464723	0.97030430	0.80673576	0.25744709	0.56149026	0.05277187	0.57882822	0.22296339	0.40756508	0.45653245	0.05380524	0.43317264	0.90763534	0.50542488	0.20248165	0.18636311	0.96221432	0.68155655	0.00974468	0.86039262	0.29694578	0.89688074	0.96376780	0.36569813	0.97211870	0.69218082	0.16514647	0.54232089	0.28101472	0.18245016	0.28179236	0.33859777	0.09940594	0.93524317	0.31473627	0.45319123	0.11498069	0.21756806	0.93808027	0.64138868	0.76395395	0.52263920	0.43461510	0.06445547	0.33490204	0.61212001	0.25230243	0.00707584	0.38770599	0.28453208	0.74676213	0.98360120	0.64190195	0.56200699	0.59396878	0.98215014	0.44924061	0.86874279	0.41804658	0.05984633	0.67010392	0.16712679	0.00783577	0.57049032	0.08557741	0.91270043	0.34030997	0.22227668	0.60606956	0.37219008	0.86013584	0.45865767	0.95674767	0.49160644	0.88491824	0.17997883	0.53628086	0.86125137	0.09986818	0.85777375	0.86462007	0.61489046	0.86705119	0.91366989	0.65058295	0.21589879	0.64491165	0.77728741	0.21587847	0.15777884	0.91920445	0.99218072	0.60003371	0.79204642	0.56244766	0.47586678	0.03128431	0.42064752	0.57977721	0.55225804	0.15093648	0.55712945	0.51042813	0.57948916	0.95008111	0.70832685	0.19019433	0.92425010	0.45605822	0.64116779	0.66051245	0.06176180	0.76552764	0.94422278	0.48549613	0.41165559	0.19557053	0.39700404	0.83557799	0.48889196	0.70040656	0.28472294	0.81607165	0.77449950	0.15514388	0.38363653	0.02403894	0.55483672	0.97613020	0.28670042	0.53491924	0.88425211	0.45480074	0.75522364	0.78452536	0.78098725	0.01087231	0.24305636	0.08358265	0.59971521	0.64525646	0.79663167	0.09458059	0.12811175	0.73937643	0.26154431	0.51754620	0.92187216	0.18651958	0.20114761	0.23361113	0.95464375	0.75327025	0.37199826	0.13772430	0.10357856	0.98672320	0.21925245	0.01048743	0.88198455	0.31510040	0.45978048	0.34967506	0.90895611	0.16777459	0.55674757	0.48267983	0.66083299	0.86337563	0.14820022	0.10062319	0.04650735	0.39133005	0.00252431	0.38239553	0.42586208	0.96714972	0.64969733	0.60890573	0.60151014	0.08661917	0.99575319	0.21119576	0.32871398	0.50107948	0.92152140	0.28893483	0.90883147	0.92018138
0.07083815	0.27655859	0.64353893	0.81721009	0.26484612	0.71057416	0.99617202	0.98525127	0.73318809	0.16176327	0.33967276	0.84971684	0.98629269	0.34180147	0.87256537	0.11644070	0.16049897	0.12650989	0.74493422	0.87924318	0.17347457	0.38831560	0.34252948	0.60678478	0.72297091	0.57612228	0.25493455	0.19327347	0.05716529	0.75061700	0.94957854	0.70248456	0.54486222	0.27068992	0.68881668	0.31876861	0.38897163	0.61991524	0.49442420	0.39866763	0.17716813	0.19702138	0.23836488	0.53781656	0.48682219	0.88760036	0.92064263	0.25530467	0.06418959	0.51525137	0.08265260	0.14377430	0.48682580	0.49390641	0.67544361	0.46801302	0.83494484	0.76642440	0.80624972	0.37095156	0.81535877	0.56333753	0.38544656	0.19733129	0.14728343	0.94963500	0.81277758	0.12876200	0.56990325	0.93974969	0.30701358	0.10553836	0.66423917	0.77906862	0.43342230	0.35356292	0.09941953	0.14301237	0.28092108	0.94038095	0.38542795	0.98727963	0.96953025	0.76859356	0.51287337	0.27070212	0.79632533	0.74005472	0.03870423	0.77514947	0.67849753	0.99085889	0.09138553	0.91979760	0.34824232	0.87013942	0.99214382	0.41857919	0.80436984	0.18955395	0.57311522	0.19292237	0.26285917	0.75485964	0.74532216	0.50632287	0.23991798	0.79015898	0.93128634	0.74067128	0.16531062	0.43121437	0.83365980	0.05292964	0.66361154	0.65190236	0.43952102	0.08873225	0.08553319	0.45753010	0.55330932	0.39514194	0.26721180	0.39102598	0.93528916	0.71140549	0.67489622	0.46493844	0.41658408	0.21528408	0.53496393	0.25418879	0.59910521	0.36002368	0.72722086	0.51967278	0.30621710	0.97106625	0.94159510	0.80538005	0.67925378	0.88640840	0.78884007	0.47293633	0.34297906	0.64129571	0.40623724	0.29055577	0.80459428	0.61184220	0.61868001	0.96857087	0.91751664	0.24763970	0.25931418	0.64641781	0.42259970	0.23596374	0.64437075	0.32189602	0.70010755	0.09697757	0.28857095	0.90458645	0.48223435	0.93551083	0.11015970	0.85347203	0.04846766	0.41116723	0.28188271	0.25463599	0.75971848	0.68371300	0.06572113	0.46727778	0.86234886	0.41564929	0.98835187	0.70295932	0.09981591	0.49046799	0.96843755	0.56028559	0.62952732	0.89048785	0.98671688	0.02296875	0.86724315	0.84375486	0.83197813	0.54065481	0.94022784	0.63965536	0.10802014	0.24879009	0.22436829	0.55196603	0.50047700	0.79328075	0.83993291
0.62959017	0.62270258	0.51449323	0.60778087	0.88352164	0.56642337	0.93826101	0.99369815	0.85362286	0.97830841	0.06848335	0.91369918	0.11484550	0.10153014	0.06647053	0.93882536	0.62398207	0.64467914	0.07444336	0.46542327	0.03567869	0.37556863	0.56882701	0.91920877	0.75026649	0.43868363	0.71320000	0.10286563	0.90322903	0.22527707	0.92922084	0.47449075	0.22923865	0.81474853	0.85111891	0.82213435	0.83550766	0.64439121	0.23018964	0.92492275	0.04814539	0.43880914	0.59572560	0.89207944	0.41350773	0.05892608	0.04240622	0.77983715	0.43259564	0.29694632	0.71720435	0.54884071	0.81157655	0.57772388	0.35758583	0.37617186	0.60853964	0.68142516	0.12658088	0.68913087	0.54241796	0.73179381	0.92209055	0.80764455	0.05345094	0.30040485	0.99227962	0.85772840	0.91146383	0.99356572	0.46370337	0.14950895	0.45110993	0.61175186	0.52903045	0.12203120	0.34446308	0.95772129	0.58526930	0.34039881	0.46066435	0.76158469	0.15671369	0.46398630	0.75862375	0.44194407	0.15383526	0.08131830	0.88213697	0.07818988	0.54325771	0.35436897	0.66680754	0.08650489	0.00077675	0.60537368	0.12865436	0.21315052	0.55197949	0.04042312	0.65074264	0.13352696	0.54307413	0.42138472	0.72535617	0.92168054	0.16298389	0.65325430	0.95283514	0.87995104	0.80564754	0.51587770	0.07393294	0.15474548	0.07627114	0.17262979	0.06628035	0.83258408	0.92077579	0.32292069	0.42022119	0.21712532	0.74359011	0.02534246	0.94138405	0.30611777	0.33059779	0.63830998	0.29964714	0.30919434	0.32932505	0.51171492	0.27248657	0.78165651	0.22789198	0.19925539	0.88609897	0.29828830	0.31425803	0.26268624	0.91852006	0.78139148	0.36394179	0.55378256	0.91707728	0.52239555	0.85629455	0.88678604	0.08230981	0.59861083	0.24445877	0.15983743	0.94679760	0.74684749	0.02437623	0.32344047	0.71433801	0.14910318	0.41027253	0.09264395	0.84879329	0.93048638	0.81263217	0.50333354	0.38260213	0.83840862	0.93961119	0.53780765	0.78115595	0.24290299	0.27149929	0.21068816	0.48199219	0.43515266	0.77906938	0.75150646	0.87460947	0.59305140	0.05883845	0.90733484	0.59704462	0.88870123	0.14803315	0.97527269	0.65731278	0.30515634	0.00449846	0.99344183	0.15724860	0.40819632	0.70655040	0.50532353	0.59743171	0.60005567	0.46260754	0.11256311	0.02741548	0.16013565	0.26499240	0.34590892	0.69211133
